Country Name;2000 [YR2000];2001 [YR2001];2002 [YR2002];2003 [YR2003];2004 [YR2004];2005 [YR2005];2006 [YR2006];2007 [YR2007];2008 [YR2008];2009 [YR2009];2010 [YR2010];2011 [YR2011];2012 [YR2012];2013 [YR2013];2014 [YR2014];2015 [YR2015];2016 [YR2016];2017 [YR2017];2018 [YR2018];2019 [YR2019];2020 [YR2020]
Other small states;11155.4730291646;11738.9380192464;12315.8514190909;12899.9725240629;14251.1572693305;15197.4880608115;17080.9930704432;18944.3165953295;20500.0560497122;20804.5128385296;22431.4568277486;24192.1623416129;25304.6142038402;25593.8795101224;25411.2356197803;21679.5771356925;21180.3382775689;22637.0959111585;23213.4006107663;23700.0784953492;22292.130992723
Pacific island small states;3851.44047121815;3947.86643907086;4062.35344694293;4167.8662816898;4417.96855072541;4583.25876661156;4766.23842643395;4858.50695226741;4961.54297431019;4875.61843742046;5016.72418238344;5240.71788693297;5443.61608697108;5720.12728006546;6404.33137491486;6809.90562019266;6958.13408867471;7291.23337328327;7589.69451341559;7649.56937430971;6738.15840254991
Post-demographic dividend;26946.1127348178;27909.7600844907;28876.7458880278;29808.4817342331;31420.4065941084;32960.4147170693;35070.5488631942;36793.8634963411;37720.2967319187;36697.8809940443;38005.6889794584;39433.2706825145;40488.0676911791;41968.052023215;43104.9210696539;44248.678807456;45762.1517751088;47588.8282382311;49644.7725705719;51243.8847259253;49400.341416775
Pre-demographic dividend;2064.95271327001;2140.97728259298;2204.8082283128;2119.39705180104;2399.55044028229;2542.99639969864;2705.1902358523;2858.91294483912;3016.05176087599;3091.540259914;3235.33355345192;3347.5252412012;3408.24757550234;3551.37199347179;3639.44378855801;3452.38816136344;3444.75244673899;3534.43941127637;3614.53639843695;3698.33032921131;3534.71900734975
Small states;10307.0469007534;10812.1840836083;11339.8042485428;11942.5235183264;13089.3040078481;13946.5390025325;15595.0062110133;17135.0606329089;18386.3896411254;18528.5589846825;19821.3260733258;21241.3502029422;22100.8694638359;22405.9967021222;22361.5169080851;19560.9413024454;19197.2118508473;20440.6728562633;21020.898909115;21465.9727302695;20168.8274192708
South Asia;2080.16176936353;2180.62507541754;2253.96617777905;2420.98035990282;2629.03983843958;2868.29114031398;3130.28609614209;3394.24285755529;3516.99190098671;3737.92819820169;4009.71460159711;4242.34782022779;4572.16867907171;4757.74531411709;4934.33450846635;5142.93841309362;5458.39724465716;5773.98060124132;6218.55374228635;6508.00716048106;6130.75266139019
South Asia (IDA & IBRD);2080.16176936353;2180.62507541754;2253.96617777905;2420.98035990282;2629.03983843958;2868.29114031398;3130.28609614209;3394.24285755529;3516.99190098671;3737.92819820169;4009.71460159711;4242.34782022779;4572.16867907171;4757.74531411709;4934.33450846635;5142.93841309362;5458.39724465716;5773.98060124132;6218.55374228635;6508.00716048106;6130.75266139019
Sub-Saharan Africa;2103.78162118291;2184.36290457239;2293.77753046998;2371.0505648434;2527.88867260028;2692.16993630148;2865.15647409386;3041.10264920206;3176.0278719157;3208.16367124736;3342.32564356008;3463.08747469666;3451.5979505987;3625.0771388447;3785.25360602119;3773.93608060146;3801.17560385732;3865.59486177528;3965.55928016031;4037.37496038208;3904.3359052443
Sub-Saharan Africa (excluding high income);2102.29270728573;2182.92545482867;2292.35241530497;2369.73851053879;2526.63267479167;2690.77985677343;2863.6188343883;3039.38441351594;3174.38353975254;3206.5750517631;3340.66841001827;3461.28015456246;3449.85546500162;3623.28984529049;3783.35860761791;3772.03221155256;3799.14976958042;3863.45494657683;3963.38532007365;4035.1929813044;3902.44291705112
Sub-Saharan Africa (IDA & IBRD countries);2103.78162118291;2184.36290457239;2293.77753046998;2371.0505648434;2527.88867260027;2692.16993630147;2865.15647409386;3041.10264920206;3176.0278719157;3208.16367124736;3342.32564356009;3463.08747469665;3451.59795059869;3625.0771388447;3785.25360602119;3773.93608060146;3801.17560385732;3865.59486177528;3965.55928016031;4037.37496038208;3904.3359052443
Upper middle income;5181.6829260353;5448.13500945576;5756.31179971265;6164.42284529312;6818.06794521878;7541.80579115406;8544.1275207372;9555.32761246754;10506.2458777784;10821.3073417235;11769.914560896;12800.8161177707;13626.501536533;14359.7976628996;14832.911404007;14907.9536772288;15377.6727435371;16203.8008854656;17296.1250515871;18124.6918316082;18013.8280244753
World;8015.55330660303;8291.04979536833;8579.62913404896;8945.22248078578;9550.24454270048;10162.1323519091;10985.0552076359;11745.989030012;12286.7605717557;12252.1650069212;12896.2094355949;13578.3677000359;14108.8364886819;14624.5950890852;14994.0951542739;15136.6040893941;15560.6798489859;16207.4991578273;17008.316596936;17598.4414096445;17082.787590029
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Data from database: World Development Indicators;;;;;;;;;;;;;;;;;;;;;
Last Updated: 12/16/2021;;;;;;;;;;;;;;;;;;;;;
